71, 23. 94 42 103 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50;
72, 17. 95 42 102 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49;
73, 20. 96 43 101 40 72 20 44 24 60 81 36 108 51 94 27 47 17 55 51 48;
74, 20. 97 43 101 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47;
75, 28. 97 44 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 57 55 46;
76, 18. 98 45 100 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46;
77, 14. 99 45 99 37 65 19 47 32 56 86 37 107 49 91 24 39 16 58 59 45;
78, 20. 100 46 99 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44;
79, 20. 101 46 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43;
80, 20. 102 47 98 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42;
81, 22. 103 47 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41;
82, 18. 104 48 97 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41;
83, 20. 104 49 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40;
84, 20. 105 49 96 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39;
85, 20. 106 50 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38;
86, 22. 107 50 95 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37;
87, 18. 108 51 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36;
88, 20. 109 51 94 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60 81 36;
89, 20. 108 52 93 26 45 17 56 53 47 96 43 101 39 72 20 44 24 60 83 35;
90, 20. 108 51 93 26 43 17 56 55 46 97 44 100 38 70 20 45 26 59 84 36;
91, 23. 107 50 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58 85 37;
92, 17. 107 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30 57 86 37;
93, 20. 106 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 87 38;
94, 20. 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55 88 38;
95, 20. 105 47 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 89 39;
96, 22. 105 46 85 22 38 15 61 67 41 102 47 97 33 60 19 49 38 54 90 39;
97, 18. 104 45 83 21 39 15 62 69 41 103 48 97 32 58 18 50 40 53 90 40;
98, 20. 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52 91 41;
99, 20. 103 44 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51 92 41;
100, 20. 103 43 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 93 42;
101, 23. 102 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50 94 42;
102, 17. 101 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49 95 43;
103, 20. 101 40 72 20 44 24 59 81 36 108 51 94 27 47 17 55 52 48 96 43;
104, 20. 100 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47 97 44;
105, 28. 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 45;
106, 17. 99 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46 98 45;
107, 15. 99 37 65 19 47 32 56 86 37 107 49 91 24 40 16 58 59 45 99 46;
108, 20. 98 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44 100 46;
109, 20. 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43 101 47;
110, 20. 97 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 102 47;
111, 20. 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41 103 48;
112, 20. 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41 104 49;
113, 20. 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49;
114, 20. 95 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39 105 50;
115, 20. 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 106 50;
116, 22. 94 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37 107 51;
117, 18. 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36 108 51;
118, 20. 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59 81 36 109 52;
119, 20. 93 27 43 17 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51;
120, 20. 92 26 41 16 57 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50;
121, 22. 91 25 40 16 58 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49;
122, 18. 91 24 38 16 59 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49;
123, 20. 90 23 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
124, 20. 89 22 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
125, 20. 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47;
126, 22. 85 22 37 15 61 67 41 102 47 97 33 60 19 49 38 54 89 39 105 46;
127, 18. 83 22 38 15 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45;
128, 20. 81 21 39 15 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44;
129, 20. 80 21 40 17 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44;
130, 20. 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43;
131, 22. 76 21 41 21 61 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42;
132, 18. 74 21 42 22 60 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41;
133, 20. 72 20 43 24 59 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40;
134, 20. 70 20 44 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39;
135, 28. 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38;
136, 17. 67 20 45 30 57 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38;
137, 15. 65 19 46 32 56 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37;
138, 20. 63 19 47 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36;
139, 24. 61 19 48 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35;
140, 16. 60 19 49 38 54 89 39 105 46 89 22 37 16 60 65 42 101 47 98 34;
141, 22. 58 19 49 40 53 90 39 105 45 87 22 37 15 61 67 41 102 47 97 33;
142, 18. 56 18 50 42 52 90 40 104 44 85 22 38 15 62 69 41 103 48 97 32;
143, 20. 54 18 51 44 51 91 41 104 44 83 21 39 15 63 71 40 104 49 96 32;
144, 20. 52 18 52 46 50 92 41 103 43 81 21 40 15 64 73 39 104 49 96 31;
145, 20. 50 18 53 48 50 93 42 103 42 80 21 41 16 64 75 38 105 50 95 30;
146, 20. 49 18 53 50 49 94 42 102 41 78 21 41 18 63 77 37 106 50 95 29;
147, 20. 47 17 54 51 48 95 43 102 40 76 21 42 20 62 79 36 107 51 94 28;
148, 20. 45 17 55 53 47 96 43 101 39 74 20 43 22 61 81 36 108 51 94 27;
149, 20. 43 17 56 55 46 97 44 100 38 72 20 44 24 60 82 35 109 52 93 27;
150, 20. 41 17 56 57 46 97 45 100 38 70 20 45 26 59 85 35 109 52 93 26;
151, 22. 40 16 57 59 45 98 45 99 37 69 20 45 28 59 86 35 109 51 92 25;
152, 18. 38 16 58 61 44 99 46 99 36 67 19 46 30 58 87 36 108 50 91 24;
153, 20. 36 16 59 63 43 100 46 98 35 65 19 47 32 57 88 36 108 49 91 23;
154, 20. 34 16 60 65 42 101 47 98 34 63 19 48 34 56 89 37 107 48 90 22;
155, 11. 35 16 60 65 42 101 47 98 34 61 19 49 34 56 89 37 107 48 88 21;
156, 20. 36 15 61 67 41 102 47 97 33 60 19 49 36 55 89 38 106 47 86 21;
157, 20. 37 15 62 69 41 103 48 97 32 58 18 50 38 54 90 38 106 47 84 21;
158, 20. 37 15 63 71 40 104 49 96 32 56 18 51 40 54 91 39 105 46 83 21;
159, 20. 38 15 64 73 39 104 49 96 31 54 18 52 42 53 92 39 105 45 81 20;
160, 20. 39 16 64 75 38 105 50 95 30 52 18 53 44 52 93 40 104 44 79 20;
161, 20. 40 18 63 77 37 106 50 95 29 50 18 53 46 51 94 40 104 43 77 20;
162, 20. 41 20 62 79 36 107 51 94 28 49 17 54 47 50 95 41 103 42 75 20;
163, 20. 42 22 61 81 36 108 51 94 27 47 17 55 49 49 95 42 103 41 74 20;
164, 20. 42 24 60 82 35 109 52 93 27 45 17 56 51 48 96 42 102 41 72 19;
165, 20. 43 26 59 85 35 109 52 93 26 43 17 56 53 48 97 43 102 40 70 19;
166, 20. 44 28 59 86 35 109 51 92 25 41 16 57 55 47 98 43 101 39 68 19;
167, 20. 45 30 58 87 36 108 50 91 24 40 16 58 57 46 99 44 100 38 66 19;
168, 20. 46 32 57 88 36 108 49 91 23 38 16 59 59 45 100 45 100 37 65 19;
169, 20. 46 34 56 89 37 107 48 90 22 36 16 60 61 44 100 45 99 36 63 18;
170, 20. 47 36 55 89 38 106 47 88 21 35 16 60 63 43 101 46 99 35 61 18;
171, 20. 48 38 54 90 38 106 47 86 21 36 15 61 65 43 102 46 98 35 59 18;
172, 20. 49 40 54 91 39 105 46 84 21 37 15 62 67 42 103 47 98 34 57 18;
173, 25. 50 42 53 92 39 105 45 83 21 37 15 63 69 41 104 48 97 33 56 18;
174, 15. 51 44 52 93 40 104 44 81 20 38 15 64 71 40 105 48 97 32 54 17;
175, 20. 51 46 51 94 40 104 43 79 20 39 16 64 73 39 105 49 96 31 52 17;
176, 20. 52 47 50 95 41 103 42 77 20 40 18 63 75 38 106 49 96 30 50 17;
177, 20. 53 49 49 95 42 103 41 75 20 41 20 62 77 38 107 50 95 29 48 17;
178, 20. 54 51 48 96 42 102 41 74 20 42 22 61 79 37 108 51 94 28 47 17;
179, 20. 55 53 48 97 43 102 40 72 19 42 24 60 80 36 109 51 94 28 45 16;
180, 20. 56 55 47 98 43 101 39 70 19 43 26 59 83 36 109 51 93 27 43 16;
181, 20. 56 57 46 99 44 100 38 68 19 44 28 59 84 36 109 50 93 26 41 16;
182, 20. 57 59 45 100 45 100 37 66 19 45 30 58 85 37 108 49 92 25 39 16;
183, 20. 58 61 44 100 45 99 36 65 19 46 32 57 86 37 107 48 92 24 37 16;
184, 20. 59 63 43 101 46 99 35 63 18 46 34 56 87 38 107 47 91 23 36 15;
185, 20. 60 65 43 102 46 98 35 61 18 47 36 55 88 38 106 47 89 22 36 15;
186, 20. 61 67 42 103 47 98 34 59 18 48 38 54 89 39 106 46 87 22 37 15;
187, 20. 61 69 41 104 48 97 33 57 18 49 40 54 89 40 105 45 85 22 38 15;
188, 20. 62 71 40 105 48 97 32 56 18 50 42 53 90 40 105 44 83 22 39 15;
189, 20. 63 73 39 105 49 96 31 54 17 51 44 52 91 41 104 43 82 21 40 14;
190, 20. 62 73 39 105 49 96 31 54 17 51 44 52 91 41 104 43 82 21 40 16;
191, 20. 61 75 38 106 49 96 30 52 17 51 46 51 92 41 104 42 80 21 40 18;
192, 20. 61 77 38 107 50 95 29 50 17 52 47 50 93 42 103 42 78 21 41 20;
193, 20. 60 79 37 108 51 94 28 48 17 53 49 49 94 42 103 41 76 21 42 22;
194, 20. 59 80 36 109 51 94 28 47 17 54 51 48 95 43 102 40 74 20 43 24;
195, 20. 58 83 36 109 51 93 27 45 16 55 53 48 96 44 102 39 72 20 44 26;
196, 20. 57 84 36 109 50 93 26 43 16 56 55 47 97 44 101 38 71 20 44 28;
197, 20. 57 85 37 108 49 92 25 41 16 56 57 46 97 45 100 37 69 20 45 30;
198, 20. 56 86 37 107 48 92 24 39 16 57 59 45 98 45 100 37 67 20 46 32;
199, 20. 55 87 38 107 47 91 23 37 16 58 61 44 99 46 99 36 65 19 47 34;
200, 20. 54 88 38 106 47 89 22 36 15 59 63 43 100 46 99 35 63 19 48 36;
201, 20. 53 89 39 106 46 87 22 37 15 60 65 43 101 47 98 34 62 19 48 38;
202, 20. 53 89 40 105 45 85 22 38 15 61 67 42 102 48 98 33 60 19 49 40;
203, 25. 52 90 40 105 44 83 22 39 15 61 69 41 103 48 97 32 58 18 50 42;
204, 15. 51 91 41 104 43 82 21 40 15 62 71 40 104 49 97 31 56 18 51 44;
205, 20. 50 92 41 104 42 80 21 40 16 62 73 39 104 49 96 31 54 18 52 46;
206, 20. 49 93 42 103 42 78 21 41 18 61 75 38 105 50 96 30 52 18 52 47;
207, 20. 48 94 42 103 41 76 21 42 20 61 77 38 106 50 95 29 51 18 53 49;
208, 20. 48 95 43 102 40 74 20 43 22 60 79 37 107 51 94 28 49 17 54 51;
209, 20. 47 96 44 102 39 72 20 44 24 59 80 36 108 52 94 27 47 17 55 53;
210, 20. 46 97 44 101 38 71 20 44 26 58 83 36 108 51 93 26 45 17 56 55;
211, 20. 45 97 45 100 37 69 20 45 28 57 84 36 108 50 93 26 43 17 56 57;
212, 20. 44 98 45 100 37 67 20 46 30 57 85 37 107 50 92 25 41 17 57 59;
213, 20. 44 99 46 99 36 65 19 47 32 56 86 37 107 49 92 24 40 16 58 61;
214, 20. 43 100 46 99 35 63 19 48 34 55 87 38 106 48 91 23 38 16 59 63;
215, 20. 42 101 47 98 34 62 19 48 36 54 88 38 106 47 89 22 37 16 60 65;
216, 20. 41 102 48 98 33 60 19 49 38 53 89 39 105 46 87 22 38 16 60 67;
217, 20. 40 103 48 97 32 58 18 50 40 53 89 40 105 45 85 22 38 15 61 69;
218, 20. 40 104 49 97 31 56 18 51 42 52 90 40 104 44 83 21 39 15 62 71;
219, 20. 39 104 49 96 31 54 18 52 44 51 91 41 104 44 82 21 40 15 63 73;
220, 20. 38 105 50 96 30 52 18 52 46 50 92 41 103 43 80 21 41 17 63 75;
221, 20. 37 106 50 95 29 51 18 53 47 49 93 42 103 42 78 21 42 19 62 77;
222, 20. 36 107 51 94 28 49 17 54 49 48 94 42 102 41 76 20 42 21 61 79;
223, 20. 35 108 52 94 27 47 17 55 51 48 95 43 101 40 74 20 43 23 60 80;
224, 20. 35 109 52 93 26 45 17 56 53 47 96 44 101 39 72 20 44 24 59 82;
225, 20. 35 109 52 93 26 45 17 56 53 47 96 44 101 39 72 20 44 24 59 83;
226, 20. 36 108 51 93 26 43 17 56 55 46 97 44 100 38 71 20 45 26 59 84;
227, 20. 36 108 50 92 25 41 17 57 57 45 97 45 100 38 69 20 45 28 58 85;
228, 20. 37 107 50 92 24 40 16 58 59 44 98 45 99 37 67 19 46 30 57 86;
229, 20. 38 107 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 87;
230, 20. 38 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55 88;
231, 20. 39 106 47 87 22 38 16 60 65 42 101 47 98 34 61 19 49 36 55 89;
232, 20. 39 105 46 85 22 38 15 61 67 41 102 48 97 33 60 19 49 38 54 89;
233, 23.454315 40 105 45 83 21 39 15 62 69 40 103 48 97 33 58 18 50 40 53 90;
234, 16.545685 40 104 44 82 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52 91;
235, 20. 41 104 44 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51 92;
236, 20. 42 103 43 78 21 42 19 62 75 38 105 50 95 30 52 18 53 46 50 93;
237, 20. 42 103 42 76 20 42 21 61 77 37 106 50 95 29 51 17 53 48 50 94;
238, 20. 43 102 41 74 20 43 23 60 79 36 107 51 94 28 49 17 54 50 49 95;
239, 20. 43 101 40 72 20 44 24 59 80 35 108 52 94 27 47 17 55 52 48 96;
240, 20. 44 101 39 71 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47 97;
241, 20. 44 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 57 55 46 97;
242, 20. 45 100 38 67 19 46 30 57 85 36 107 50 92 25 41 16 57 57 45 98;
243, 21.454315 46 99 37 65 19 47 32 56 86 37 107 49 91 24 40 16 58 59 45 99;
244, 18.545685 46 99 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44 100;
245, 20. 47 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43 101;
246, 20. 47 98 34 60 19 49 38 54 89 39 105 46 87 22 38 16 60 65 42 102;
247, 20. 48 97 33 58 18 50 40 53 89 39 105 45 85 22 38 15 61 67 41 103;
248, 20. 49 97 33 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41 104;
249, 20. 49 96 32 54 18 52 44 51 91 40 104 44 81 21 40 15 63 71 40 104;
250, 20. 50 96 31 52 18 53 46 50 92 41 103 43 79 21 41 17 63 73 39 105;
251, 20. 50 95 30 51 17 53 48 50 93 42 103 42 78 21 41 19 62 75 38 106;
252, 20. 51 95 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37 107;
253, 21.454315 51 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36 108;
254, 18.545685 52 94 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60 81 36 109;
255, 20. 51 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60 83 35 108;
256, 20. 50 93 26 43 17 57 55 46 97 44 100 38 70 20 45 26 59 84 36 108;
257, 20. 49 92 25 41 16 57 57 45 97 44 100 38 69 20 45 28 58 85 37 107;
258, 20. 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30 57 86 37 107;
259, 20. 48 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 87 38 106;
260, 20. 47 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55 88 38 106;
261, 20. 46 87 22 38 16 60 65 42 101 47 98 34 61 19 49 36 55 89 39 105;
262, 20. 45 85 22 38 15 61 67 41 102 47 97 33 59 19 49 38 54 90 39 105;
263, 23.454315 44 83 21 39 15 62 69 41 103 48 97 33 58 18 50 40 53 90 40 104;
264, 16.545685 43 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52 91 41 104;
265, 20. 43 79 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51 92 41 103;
266, 20. 42 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 93 42 103;
267, 20. 41 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50 94 42 102;
268, 20. 40 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49 95 43 101;
269, 20. 39 72 20 44 24 60 81 36 108 51 94 27 47 17 55 51 48 96 43 101;
270, 20. 38 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47 97 44 100;
271, 20. 38 69 20 45 28 58 84 36 108 50 93 26 43 17 57 55 46 97 45 100;
272, 20. 37 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46 98 45 99;
273, 21.454315 36 65 19 47 32 56 86 37 107 49 91 24 39 16 58 59 45 99 46 99;
274, 18.545685 35 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44 100 46 98;
275, 20. 34 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43 101 47 98;
276, 20. 33 59 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 102 47 97;
277, 20. 32 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41 103 48 97;
278, 22.454315 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41 104 49 96;
279, 17.545685 31 54 18 52 44 51 91 41 104 43 81 21 40 15 63 71 40 104 49 96;
280, 20. 30 52 18 53 46 50 92 41 103 43 79 21 41 17 63 73 39 105 50 95;
281, 20. 29 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 106 50 95;
282, 20. 28 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37 107 51 94;
283, 21.454315 27 47 17 55 51 48 95 43 101 40 74 20 43 22 60 79 36 108 51 94;
284, 18.545685 26 45 17 56 53 47 96 43 101 39 72 20 44 24 60 81 36 109 52 93;
285, 20. 26 43 17 57 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51 93;
286, 20. 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50 92;
287, 20. 24 39 16 58 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49 91;
288, 20. 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49 91;
289, 20. 22 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 90;
290, 20. 22 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 89;
291, 20. 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47 87;
292, 20. 22 37 15 61 67 41 102 47 97 33 59 19 49 38 54 89 39 105 46 85;
293, 22.454315 21 38 15 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45 83;
294, 17.545685 21 39 15 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44 81;
295, 20. 21 40 17 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 79;
296, 20. 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43 78;
297, 20. 21 41 21 61 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42 76;
298, 21.454315 20 42 22 60 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41 74;
